timestamp,distance_cm,rain_analog,float_status,rise_rate_cm_per_min,rain_trend_5min,distance_rolling_mean_3min,distance_rolling_std_3min,cumulative_rain_30min,time_since_rain_start,emergency_flag,season_flag,risk_label
2025-10-16 01:53:00,69.31,589,0,0.6659,575.2,69.7594,0.3185,16.27,0,0,0,1
2025-11-24 11:14:00,52.17,449,0,3.0758,476.6,54.1154,1.3833,81.02,12,0,0,1
2025-09-24 14:21:00,39.07,855,0,0.1114,855.0,38.9945,0.1894,282.61,30,0,1,2
2025-08-10 08:16:00,23.0,855,0,0.0,833.2,23.0,0.0,144.41,49,0,1,2
2025-05-17 11:11:00,67.08,610,0,-1.0497,610.0,67.5288,1.4368,81.94,28,0,0,1
2025-06-13 02:03:00,107.39,226,0,1.5939,209.2,108.683,0.9571,51.39,45,0,1,0
2025-07-11 22:00:00,34.95,657,0,0.5668,651.2,35.6162,0.5921,150.95,15,0,1,2
2025-06-15 02:19:00,45.31,697,0,-1.7152,671.0,43.923,1.0229,40.07,0,0,1,2
2025-04-05 07:37:00,50.46,599,0,-2.4595,604.0,48.8198,1.1594,206.3,53,0,0,1
2025-07-05 09:20:00,68.24,406,0,1.3092,366.2,69.2814,0.7621,41.49,0,0,1,1
2025-01-05 00:34:00,123.8,0,0,4.3917,7.8,126.2173,1.8192,15.02,0,0,0,0
2025-12-21 18:11:00,129.52,162,0,-0.977,160.6,128.7211,0.5927,85.79,53,0,0,0
2025-10-16 01:38:00,70.94,402,0,-1.0145,364.8,69.7986,0.9933,16.27,0,0,0,1
2025-12-25 10:59:00,130.8,174,0,-2.9819,136.0,129.2872,1.2177,74.34,28,0,0,0
2025-04-07 19:44:00,129.94,43,0,-5.0482,18.4,126.3249,2.5734,3.29,0,0,0,0
2025-12-25 10:43:00,123.27,125,0,0.4273,104.6,123.6687,0.3095,39.05,12,0,0,0
2025-11-12 12:38:00,137.45,70,0,1.4112,48.2,139.6256,2.1507,24.76,54,0,0,0
2025-06-13 02:16:00,101.07,305,0,0.5403,300.2,101.8704,0.7857,114.92,58,0,1,0
2025-07-11 21:58:00,36.39,651,0,-3.4973,645.6,34.5599,1.4321,124.99,13,0,1,2
2025-09-27 08:15:00,1.0,919,1,0.0,923.0,1.0,0.0,34.53,0,1,1,3
2025-05-17 18:30:00,79.44,453,0,-1.8128,440.8,77.6674,1.4351,194.96,32,0,0,1
2025-03-07 19:43:00,56.32,400,0,0.4854,400.4,56.1808,0.5746,43.4,27,0,0,1
2025-08-10 08:19:00,23.0,855,0,0.0,855.0,23.0,0.0,185.94,52,0,1,2
2025-07-01 07:59:00,62.12,566,0,-3.8971,534.6,59.4702,1.8726,156.45,68,0,1,1
2025-01-05 00:35:00,123.69,0,0,0.1183,4.6,125.228,2.0987,15.02,0,0,0,0
2025-05-20 00:51:00,123.31,167,0,-1.8383,132.2,121.6984,1.2311,18.89,42,0,0,0
2025-11-24 02:11:00,48.0,529,0,0.0,533.4,48.0079,0.0111,143.62,53,0,0,1
2025-05-14 01:15:00,27.45,693,0,0.5303,663.2,28.3386,0.908,252.49,52,0,0,2
2025-06-01 09:16:00,58.49,584,0,-0.6405,565.2,58.7423,0.8551,28.49,48,0,1,1
2025-07-13 01:02:00,1.0,1023,1,0.0,1023.0,1.0,0.0,18.13,0,1,1,3
2025-05-20 00:45:00,118.76,79,0,-0.1254,62.8,119.962,1.3751,5.82,36,0,0,0
2025-05-13 09:40:00,41.66,855,0,-0.993,843.2,41.1876,0.4074,9.39,0,0,0,2
2025-07-01 08:02:00,62.99,572,0,0.4969,562.0,62.434,1.1577,186.01,71,0,1,1
2025-07-13 00:59:00,1.0,1023,1,0.0,1023.0,1.0,0.0,18.13,0,1,1,3
2025-07-11 22:06:00,36.24,783,0,0.4024,747.0,36.6646,0.3539,227.08,21,0,1,2
2025-10-22 07:08:00,65.57,610,0,2.9587,587.6,66.4348,1.4884,191.66,32,0,0,1
2025-02-02 12:30:00,141.74,70,0,1.7773,81.8,142.8825,0.8115,4.36,0,0,0,0
2025-05-20 01:00:00,126.57,197,0,0.9928,214.2,127.3568,0.573,49.44,51,0,0,0
2025-09-06 07:17:00,23.0,604,0,0.0,610.2,23.0,0.0,1.78,0,0,1,2
2025-02-24 15:40:00,102.19,25,0,-0.3408,16.0,101.2095,1.1515,44.76,0,0,0,0
2025-11-24 11:16:00,52.22,471,0,-0.4652,473.6,52.0461,0.2083,99.29,14,0,0,1
2025-03-07 19:52:00,56.0,395,0,-1.1251,398.6,56.1176,1.0722,107.45,36,0,0,1
2025-05-13 09:49:00,42.09,855,0,-2.1577,853.2,40.9362,0.8865,9.39,0,0,0,2
2025-01-05 00:29:00,125.22,35,0,1.7375,26.8,127.0041,1.4731,15.02,0,0,0,0
2025-09-06 07:18:00,23.52,601,0,-0.5216,604.0,23.1739,0.2459,1.78,0,0,1,2
2025-10-20 08:22:00,81.28,243,0,6.7396,247.8,85.6455,3.092,43.51,0,0,0,0
2025-01-05 00:26:00,129.58,27,0,-1.2723,41.0,127.6769,1.8698,15.02,0,0,0,0
2025-06-15 02:23:00,41.86,708,0,3.6265,699.0,44.5298,1.9159,40.07,0,0,1,2
2025-06-05 05:47:00,112.86,178,0,3.6874,162.2,114.8828,1.5276,23.65,0,0,1,0
2025-08-19 13:10:00,23.0,855,0,0.0,855.0,23.0,0.0,287.23,74,0,1,2
2025-02-02 12:27:00,141.25,79,0,-1.5508,96.8,140.4479,0.6345,4.36,0,0,0,0
2025-04-12 19:30:00,69.83,547,0,-0.5917,511.4,70.3445,1.1712,58.24,29,0,0,1
2025-02-12 09:08:00,113.15,295,0,2.9164,255.8,115.2754,1.52,9.76,0,0,0,0
2025-02-02 12:37:00,151.67,17,0,-1.4133,35.4,150.1827,1.2407,4.36,0,0,0,0
2025-07-02 12:33:00,19.27,1023,1,-0.0053,1023.0,18.9353,0.4629,18.0,0,1,1,3
2025-04-12 19:42:00,63.4,507,0,0.3909,515.0,63.0449,0.7934,174.24,41,0,0,1
2025-06-13 02:17:00,100.89,305,0,0.1779,305.0,101.1878,0.3054,121.24,59,0,1,0
2025-09-06 07:10:00,23.0,629,0,0.0,619.4,23.076,0.1075,1.78,0,0,1,2
2025-08-02 10:53:00,8.64,1023,1,-2.1988,1000.0,7.9313,1.0542,6.54,0,1,1,3
2025-11-24 02:10:00,48.0,547,0,0.0236,532.4,48.0868,0.1065,133.5,52,0,0,1
2025-01-02 04:06:00,134.09,218,0,1.6398,214.8,135.0893,0.7138,62.84,65,0,0,0
2025-01-02 04:07:00,136.42,229,0,-2.3295,221.2,135.4175,0.977,66.45,66,0,0,0
2025-04-16 02:14:00,128.45,188,0,0.7348,196.8,129.2192,0.6447,81.68,51,0,0,0
2025-05-17 18:17:00,77.61,555,0,-5.8796,561.0,74.0811,2.5416,85.31,19,0,0,1
2025-05-15 03:45:00,93.03,305,0,2.852,291.2,93.5207,1.757,38.74,0,0,0,0
2025-11-09 08:45:00,102.88,239,0,2.4355,229.2,104.7158,1.3197,22.97,0,0,0,0
2025-07-13 01:05:00,1.06,1023,1,-0.0568,1023.0,1.0189,0.0268,18.13,0,1,1,3
2025-03-11 22:37:00,136.51,199,0,3.9516,191.6,138.8074,1.6779,85.73,70,0,0,0
2025-06-16 15:07:00,39.16,834,0,-1.2294,808.0,38.2757,0.6301,177.82,52,0,1,2
2025-03-18 05:32:00,65.29,345,0,-1.2925,344.4,63.9126,1.1666,41.79,0,0,0,1
2025-11-12 12:40:00,133.71,99,0,1.4254,77.6,135.4352,1.5421,28.09,56,0,0,0
2025-02-12 09:20:00,115.49,260,0,-0.4318,266.8,114.3566,1.3126,9.76,0,0,0,0
2025-03-20 16:11:00,100.27,178,0,0.4104,198.4,101.3602,1.2562,88.06,25,0,0,0
2025-06-16 15:03:00,36.18,787,0,-0.6047,778.2,35.0577,1.1836,118.21,48,0,1,2
2025-04-12 19:45:00,62.42,544,0,-0.1841,525.6,63.0881,1.0746,204.99,44,0,0,1
2025-09-06 07:22:00,23.0,619,0,0.0,608.4,23.4804,0.6794,1.78,0,0,1,2
2025-08-19 13:08:00,23.0,855,0,0.5573,855.0,23.1858,0.2627,261.5,72,0,1,2
2025-06-12 10:56:00,69.63,485,0,-2.1914,450.8,67.7773,1.4,142.92,75,0,1,1
2025-05-20 00:49:00,120.32,126,0,-2.2758,99.4,118.9427,0.988,14.16,40,0,0,0
2025-06-16 15:08:00,38.88,855,0,0.2817,821.6,38.656,0.5259,192.47,53,0,1,2
2025-09-06 07:05:00,26.91,627,0,3.2803,622.2,27.6351,0.7168,1.78,0,0,1,2
2025-09-24 14:12:00,36.22,855,0,0.3128,855.0,36.423,0.1459,152.53,21,0,1,2
2025-05-15 03:46:00,94.17,305,0,-1.1415,296.0,94.3564,1.172,38.74,0,0,0,0
2025-11-09 08:39:00,106.0,213,0,-0.1654,211.4,106.3676,0.6377,22.97,0,0,0,0
2025-05-17 11:09:00,69.47,610,0,-1.9396,610.0,67.279,1.8977,64.38,26,0,0,1
2025-03-18 05:38:00,62.32,342,0,1.9544,347.0,63.9302,1.1944,41.79,0,0,0,1
2025-06-15 02:31:00,28.31,769,0,-0.2371,767.2,28.9176,1.0313,40.07,0,0,1,2
2025-10-22 07:11:00,65.25,607,0,-0.4848,605.8,65.2671,0.4181,226.45,35,0,0,1
2025-05-15 03:51:00,91.54,281,0,2.3069,298.6,92.864,0.9725,38.74,0,0,0,0
2025-05-17 18:28:00,75.93,425,0,2.1581,440.8,77.4683,1.0958,177.24,30,0,0,1
2025-08-02 10:43:00,10.14,897,1,-0.0743,889.6,9.0534,1.5241,6.54,0,1,1,3
2025-08-19 13:06:00,23.0,855,0,0.0,855.0,23.0,0.0,227.39,70,0,1,2
2025-06-12 10:41:00,71.52,356,0,-0.6304,333.0,70.8715,0.5395,32.81,60,0,1,1
2025-06-13 02:11:00,98.91,305,0,-0.736,301.0,98.9592,0.6648,89.43,53,0,1,0
2025-03-07 19:41:00,55.42,388,0,0.2907,400.8,56.8099,1.4589,30.84,25,0,0,1
2025-03-07 19:47:00,56.08,427,0,-0.1446,413.8,55.6903,0.4485,73.8,31,0,0,1
2025-02-24 15:47:00,99.95,0,0,2.0889,15.6,102.148,1.8408,44.76,0,0,0,0
2025-08-10 08:17:00,23.0,855,0,0.0,848.2,23.0,0.0,161.64,50,0,1,2
2025-07-01 07:52:00,50.24,545,0,2.8861,506.8,53.3861,2.6802,91.92,61,0,1,1
2025-05-15 03:35:00,89.93,271,0,-0.8588,279.4,88.769,1.0867,38.74,0,0,0,0
2025-11-24 01:58:00,50.1,504,0,1.4264,509.4,52.6353,2.635,22.57,40,0,0,1
2025-04-19 15:16:00,62.71,601,0,-0.3231,598.2,61.9167,0.9077,227.14,50,0,0,1
2025-07-22 20:08:00,26.47,802,0,-1.259,813.6,24.896,1.4358,260.11,69,0,1,2
2025-01-27 20:32:00,119.13,4,0,2.6635,13.2,121.4312,1.7544,29.53,19,0,0,0
2025-01-05 00:27:00,128.83,26,0,0.753,35.2,128.908,0.5223,15.02,0,0,0,0
2025-01-05 00:32:00,126.65,3,0,-0.369,18.6,125.9086,0.8059,15.02,0,0,0,0
2025-06-13 02:02:00,108.98,222,0,0.6918,210.2,109.6655,0.5526,47.77,44,0,1,0
2025-12-25 10:48:00,122.91,116,0,-0.01,110.2,122.2348,0.9484,48.47,17,0,0,0
2025-02-12 09:21:00,115.14,254,0,0.3543,264.8,115.2302,0.188,9.76,0,0,0,0
2025-09-27 08:02:00,11.75,1023,1,-0.8623,1014.8,11.6796,1.6655,34.53,0,1,1,3
2025-02-02 12:41:00,155.0,28,0,-3.4063,40.8,152.8779,1.5116,4.36,0,0,0,0
2025-12-25 10:55:00,128.48,123,0,-1.2831,117.6,128.3146,0.8501,63.12,24,0,0,0
2025-05-17 18:22:00,77.79,482,0,0.0692,503.2,77.448,0.5361,129.73,24,0,0,1
2025-01-27 20:37:00,126.33,27,0,-3.8432,21.2,123.8678,1.7425,31.34,24,0,0,0
2025-07-05 09:19:00,69.55,400,0,0.498,357.6,67.7792,2.8661,41.49,0,0,1,1
2025-02-02 12:40:00,151.59,40,0,0.4463,40.0,152.1411,0.4934,4.36,0,0,0,0
2025-04-05 07:21:00,54.39,476,0,-0.633,476.2,56.3302,1.635,46.41,37,0,0,1
2025-08-02 10:50:00,9.44,978,1,1.6567,972.2,10.565,0.7927,6.54,0,1,1,3
2025-08-10 08:20:00,23.0,855,0,0.0,855.0,23.0,0.0,201.64,53,0,1,2
2025-07-01 08:01:00,63.49,563,0,-2.6663,556.8,62.1425,1.0886,175.3,70,0,1,1
2025-04-12 19:36:00,66.48,575,0,1.8867,569.6,68.0804,1.2062,120.45,35,0,0,1
2025-03-11 22:36:00,140.46,191,0,-0.9973,191.6,140.0401,0.4232,82.65,69,0,0,0
2025-11-24 01:59:00,50.32,510,0,-0.2105,510.4,50.6505,0.6287,31.15,41,0,0,1
2025-05-17 11:22:00,71.04,588,0,0.296,602.2,70.7822,0.583,195.11,39,0,0,1
2025-05-17 18:18:00,76.29,532,0,1.326,557.4,75.2098,2.518,94.58,20,0,0,1
2025-06-15 02:17:00,42.87,664,0,1.0477,651.4,43.7377,0.6493,40.07,0,0,1,2
2025-04-16 02:00:00,126.97,141,0,0.3636,132.0,127.5348,0.5613,41.58,37,0,0,0
2025-03-18 05:27:00,60.2,354,0,1.3905,334.2,60.3537,0.9554,41.79,0,0,0,1
2025-06-05 05:44:00,116.31,153,0,-1.7705,140.0,114.4286,1.585,23.65,0,0,1,0
2025-10-01 11:15:00,124.12,144,0,0.2678,130.8,125.1391,1.2512,46.97,55,0,0,0
2025-08-10 08:14:00,23.0,855,0,0.0,798.6,23.0,0.0,113.61,47,0,1,2
2025-02-24 15:56:00,91.84,0,0,0.0604,18.6,91.6293,0.3434,44.76,0,0,0,0
2025-03-11 22:38:00,138.55,193,0,-2.0439,192.8,138.5039,1.6136,89.02,71,0,0,0
2025-06-05 05:56:00,114.98,305,0,-0.7217,283.8,113.9604,0.9817,23.65,0,0,1,0
2025-07-02 12:35:00,14.52,1023,1,0.9879,1023.0,16.4287,2.0459,18.0,0,1,1,3
2025-04-12 19:44:00,62.24,538,0,2.366,518.8,63.4137,0.966,194.8,43,0,0,1
2025-04-16 02:06:00,124.13,175,0,-1.7925,157.8,123.1147,0.7504,57.05,43,0,0,0
2025-07-02 12:38:00,14.07,1023,1,-0.2149,1023.0,13.7802,0.2664,18.0,0,1,1,3
2025-10-20 08:12:00,88.6,149,0,0.0046,110.8,89.8321,1.7385,43.51,0,0,0,0
2025-11-09 08:44:00,105.32,241,0,0.623,217.8,105.3735,0.4448,22.97,0,0,0,0
2025-05-15 03:34:00,89.07,277,0,-1.7526,282.2,89.3462,1.7839,38.74,0,0,0,0
2025-07-01 08:06:00,53.82,555,0,1.3489,567.4,55.0564,0.9691,230.49,75,0,1,1
2025-09-27 08:14:00,1.0,902,1,0.0,935.8,1.0,0.0,34.53,0,1,1,3
2025-03-18 05:36:00,65.19,359,0,0.8706,347.4,65.6292,0.3555,41.79,0,0,0,1
2025-04-16 01:56:00,123.87,108,0,-3.3767,112.4,121.3711,1.7962,31.53,33,0,0,0
2025-06-16 14:56:00,36.85,685,0,-4.0613,670.2,36.8853,0.5106,30.16,41,0,1,2
2025-01-27 20:35:00,122.8,15,0,-0.8833,12.8,122.3855,0.3633,30.54,22,0,0,0
2025-09-06 07:14:00,23.0,632,0,1.4253,625.2,23.5732,0.6144,1.78,0,0,1,2
2025-04-19 14:59:00,70.56,497,0,0.9896,505.8,69.9317,1.6417,65.36,33,0,0,1
2025-03-11 22:35:00,139.46,186,0,0.7439,180.8,139.4205,0.656,78.83,68,0,0,0
2025-11-24 11:17:00,48.51,449,0,3.7092,463.6,50.8268,1.6499,105.97,15,0,0,1
2025-04-16 02:07:00,124.98,174,0,-0.8547,163.0,123.8157,1.1031,59.87,44,0,0,0
2025-08-02 10:47:00,7.78,975,1,2.9511,929.6,9.8209,1.4446,6.54,0,1,1,3
2025-10-01 11:22:00,128.68,173,0,0.1262,189.2,128.4251,0.4511,68.71,62,0,0,0
2025-11-09 08:38:00,105.84,233,0,1.428,210.4,105.8976,1.0918,22.97,0,0,0,0
2025-08-19 12:57:00,33.89,855,0,1.4738,789.4,34.6948,0.6085,80.18,61,0,1,2
2025-07-13 01:03:00,1.0,1023,1,0.0,1023.0,1.0,0.0,18.13,0,1,1,3
2025-07-05 09:34:00,48.0,542,0,1.149,518.4,49.9279,1.9707,41.49,0,0,1,1
2025-03-11 22:29:00,137.9,148,0,2.5505,132.6,139.9633,1.528,62.04,62,0,0,0
2025-05-15 03:42:00,91.71,260,0,2.5747,267.4,93.4045,1.1955,38.74,0,0,0,0
2025-04-12 19:38:00,64.9,520,0,0.021,544.0,65.4331,0.7407,136.85,37,0,0,1
2025-04-05 07:40:00,48.99,610,0,-0.3307,603.4,48.8494,0.1382,238.93,56,0,0,1
2025-01-27 20:44:00,128.18,0,0,1.7766,8.6,128.9929,0.7331,32.83,31,0,0,0
2025-05-15 03:49:00,93.21,302,0,2.0279,303.8,95.1732,1.5812,38.74,0,0,0,0
2025-09-24 14:11:00,36.53,855,0,-0.0065,855.0,35.7484,1.1,137.32,20,0,1,2
2025-09-24 14:06:00,37.09,850,0,0.9241,841.0,38.7811,1.7828,67.74,15,0,1,2
2025-02-02 12:32:00,147.08,59,0,-3.276,78.8,144.2038,2.1981,4.36,0,0,0,0
2025-06-12 10:43:00,69.61,351,0,-0.1194,347.6,70.2092,0.9295,44.93,62,0,1,1
2025-06-01 09:28:00,66.37,610,0,1.0277,607.6,67.9217,1.5204,146.49,60,0,1,1
2025-10-22 06:54:00,72.52,509,0,1.3661,501.2,72.6874,1.1412,50.18,18,0,0,1
2025-12-21 18:13:00,128.55,181,0,0.997,160.8,129.2049,0.4639,92.63,55,0,0,0
2025-04-12 19:31:00,68.86,551,0,0.9667,523.4,69.3105,0.3979,69.98,30,0,0,1
2025-08-19 12:59:00,29.89,855,0,2.3089,838.8,31.9909,1.6428,108.08,63,0,1,2
2025-07-05 09:21:00,63.44,411,0,4.8018,383.2,67.0784,2.6271,41.49,0,0,1,1
2025-02-24 15:50:00,95.45,24,0,1.6634,14.0,97.4181,1.7477,44.76,0,0,0,0
2025-02-24 15:39:00,101.85,23,0,-2.2544,16.0,100.1314,1.2412,44.76,0,0,0,0
2025-07-02 12:24:00,13.96,942,1,0.9813,901.0,14.827,0.6636,18.0,0,1,1,3
2025-06-06 10:02:00,1.0,1023,1,0.0,1023.0,1.0,0.0,17.53,0,1,1,3
2025-11-24 11:24:00,48.0,491,0,1.2831,468.2,49.0973,0.8305,159.64,22,0,0,1
2025-07-13 01:07:00,1.0,1009,1,0.0,1020.2,1.0189,0.0268,18.13,0,1,1,3
2025-10-16 01:50:00,69.08,563,0,1.7456,546.2,70.9536,1.5788,16.27,0,0,0,1
2025-11-24 02:04:00,53.48,527,0,-1.3731,536.2,51.5104,1.895,75.62,46,0,0,1
2025-05-15 03:41:00,94.29,281,0,-0.0791,268.2,94.7191,0.6649,38.74,0,0,0,0
2025-01-02 04:09:00,135.15,235,0,-1.2801,230.0,135.1448,1.0446,74.72,68,0,0,0
2025-04-05 07:28:00,48.6,555,0,1.4477,506.2,50.0914,1.2343,106.35,44,0,0,1
2025-07-13 00:57:00,1.0,1023,1,0.0,1023.0,1.0571,0.0807,18.13,0,1,1,3
2025-02-12 09:10:00,113.54,267,0,0.5068,265.0,113.5753,0.3656,9.76,0,0,0,0
2025-11-09 08:30:00,107.73,215,0,-1.9424,239.8,107.7751,1.6378,22.97,0,0,0,0
2025-07-05 09:26:00,58.21,457,0,-1.7757,450.0,57.3012,0.7254,41.49,0,0,1,1
2025-12-25 10:51:00,125.27,101,0,-0.7509,103.2,124.6773,0.4318,53.96,20,0,0,0
2025-11-24 01:57:00,51.53,514,0,2.6623,510.8,52.9352,2.3675,14.59,39,0,0,1
2025-03-11 22:25:00,140.68,109,0,-1.3991,125.2,139.5165,0.8682,52.02,58,0,0,0
2025-05-20 00:58:00,127.93,223,0,-0.6762,202.8,127.6028,0.2765,41.67,49,0,0,0
2025-01-27 20:29:00,123.22,24,0,-2.3333,30.8,121.8165,1.0408,29.31,16,0,0,0
2025-08-02 10:57:00,6.67,1023,1,0.306,1023.0,6.6682,0.251,6.54,0,1,1,3
2025-01-27 20:31:00,121.79,5,0,1.5888,19.2,122.7966,0.715,29.46,18,0,0,0
2025-09-06 07:20:00,24.44,611,0,-1.4413,601.2,23.6543,0.5959,1.78,0,0,1,2
2025-05-15 03:44:00,95.88,305,0,-4.2173,281.4,93.0838,1.9753,38.74,0,0,0,0
2025-07-05 09:27:00,55.07,488,0,3.1345,458.6,56.571,1.2834,41.49,0,0,1,1
2025-05-20 00:46:00,119.35,73,0,-0.5935,58.2,119.1163,0.2587,7.32,37,0,0,0
2025-11-24 11:21:00,49.89,456,0,-1.8933,437.8,48.7206,0.8364,135.59,19,0,0,1
2025-09-24 14:13:00,35.81,842,0,0.4059,852.4,36.1856,0.2942,170.52,22,0,1,2
2025-05-17 18:14:00,73.91,576,0,-0.5884,547.6,73.6642,0.2513,55.77,16,0,0,1
2025-05-14 01:12:00,33.29,647,0,2.4558,656.2,35.2564,1.4503,215.11,49,0,0,2
2025-06-16 14:58:00,37.79,759,0,-1.4153,700.4,37.0064,0.5879,54.78,43,0,1,2
2025-12-25 10:58:00,127.82,149,0,1.4261,123.0,128.554,0.5831,70.82,27,0,0,0
2025-04-19 15:13:00,61.82,593,0,0.6393,583.0,61.3311,1.1724,196.49,47,0,0,1
2025-02-12 09:14:00,109.48,279,0,1.314,274.8,112.7925,3.7953,9.76,0,0,0,0
2025-11-24 02:16:00,48.42,599,0,-0.4242,585.2,48.1414,0.2,196.84,58,0,0,1
2025-05-20 00:47:00,118.47,105,0,0.8814,70.8,118.8572,0.367,9.2,38,0,0,0
2025-01-02 03:59:00,136.58,194,0,0.503,219.6,137.0283,0.351,38.32,58,0,0,0
2025-01-05 00:22:00,123.86,55,0,-0.2104,79.0,124.7376,1.3876,15.02,0,0,0,0
2025-01-02 04:01:00,136.82,191,0,-2.7273,202.4,135.8296,1.232,45.0,60,0,0,0
2025-03-20 16:06:00,102.04,226,0,0.4372,247.2,101.7606,0.7326,69.96,20,0,0,0
2025-09-27 08:06:00,5.3,1023,1,1.9063,1023.0,7.0602,1.3815,34.53,0,1,1,3
2025-11-12 12:32:00,141.91,7,0,1.0171,35.6,143.5741,1.6897,21.11,48,0,0,0
2025-03-07 19:56:00,50.66,397,0,-0.3446,401.0,52.2861,2.5469,134.31,40,0,0,1
2025-02-12 09:06:00,116.61,240,0,1.6497,248.6,118.5751,1.7455,9.76,0,0,0,0
2025-12-25 10:44:00,121.88,118,0,1.3907,113.4,122.9532,0.7762,41.51,13,0,0,0
2025-07-11 21:57:00,32.89,635,0,1.5132,644.4,34.6988,1.6117,116.27,12,0,1,2
2025-01-05 00:25:00,128.31,24,0,-3.1741,49.2,126.3217,1.4151,15.02,0,0,0,0
2025-06-13 02:18:00,96.55,300,0,4.3354,304.0,99.5033,2.0869,126.59,60,0,1,0
2025-07-22 19:53:00,29.05,691,0,0.8327,652.0,29.1498,0.5634,70.91,54,0,1,2
2025-11-24 02:13:00,49.41,568,0,-1.4111,549.0,48.4704,0.6652,160.65,55,0,0,1
2025-01-05 00:31:00,126.28,17,0,-1.4948,23.2,125.4318,0.628,15.02,0,0,0,0
2025-06-12 10:53:00,67.01,410,0,1.6489,428.4,68.5233,1.1851,115.97,72,0,1,1
2025-06-12 10:45:00,68.01,399,0,-2.942,370.0,67.5648,1.8813,58.48,64,0,1,1
2025-01-05 00:38:00,122.89,0,0,0.3825,0.0,123.0647,0.1578,15.02,0,0,0,0
2025-03-11 22:34:00,140.2,195,0,-1.6055,168.6,139.5667,0.6962,76.14,67,0,0,0
2025-03-11 22:40:00,142.32,150,0,-1.0736,185.6,140.7071,1.5875,93.85,73,0,0,0
2025-08-02 11:00:00,3.45,1023,1,1.0173,1023.0,4.5653,0.9486,6.54,0,1,1,3
2025-06-05 05:52:00,112.21,240,0,-0.0841,215.2,112.4981,0.474,23.65,0,0,1,0
2025-10-01 11:25:00,131.41,191,0,-1.6992,182.6,130.0075,1.048,78.88,65,0,0,0
2025-03-07 19:58:00,49.66,415,0,-1.0178,401.8,49.6522,0.825,148.88,42,0,0,1
2025-04-12 19:40:00,61.95,510,0,1.0933,525.6,63.2945,1.2191,154.97,39,0,0,1
2025-07-13 01:01:00,1.0,1023,1,0.0,1023.0,1.0,0.0,18.13,0,1,1,3
2025-01-27 20:43:00,129.96,0,0,-1.1151,12.0,129.3357,0.464,32.83,30,0,0,0
2025-06-16 15:10:00,39.21,855,0,0.0552,845.4,39.1156,0.1695,221.65,55,0,1,2
2025-11-09 08:29:00,105.79,214,0,4.011,249.4,108.5056,1.9204,22.97,0,0,0,0
2025-09-24 14:10:00,36.52,855,0,-2.3301,854.0,34.7225,1.3085,122.85,19,0,1,2
2025-05-14 01:09:00,40.28,652,0,0.8208,650.2,41.252,0.8641,181.18,46,0,0,2
2025-02-12 09:13:00,110.79,279,0,7.3133,272.6,114.5665,2.9902,9.76,0,0,0,0
2025-08-02 10:48:00,11.15,983,1,-3.368,946.8,9.888,1.4991,6.54,0,1,1,3
2025-03-07 19:45:00,55.06,414,0,0.1594,399.6,55.534,0.5592,57.71,29,0,0,1
2025-06-05 05:43:00,114.54,148,0,-2.107,137.8,112.4174,1.7404,23.65,0,0,1,0
2025-05-13 09:53:00,37.92,855,0,-2.3297,855.0,36.5794,0.9845,9.39,0,0,0,2
2025-10-22 07:05:00,64.06,573,0,0.293,565.4,64.7695,0.8039,161.07,29,0,0,1
2025-09-27 08:08:00,1.16,1023,1,2.1425,1023.0,3.2532,1.6911,34.53,0,1,1,3
2025-05-17 18:19:00,77.08,520,0,-0.7963,546.2,76.9931,0.545,102.21,21,0,0,1
2025-10-20 08:10:00,92.29,99,0,1.985,89.2,93.2517,0.8116,43.51,0,0,0,0
2025-05-14 01:07:00,42.38,650,0,0.747,640.0,42.6798,0.3216,155.41,44,0,0,2
2025-07-11 21:52:00,39.62,635,0,0.5527,623.0,41.0939,1.7117,63.57,7,0,1,2
2025-01-27 20:39:00,126.63,17,0,0.678,23.8,126.7569,0.4119,32.11,26,0,0,0
2025-06-05 05:59:00,113.55,305,0,0.7436,304.8,114.3474,0.6728,23.65,0,0,1,0
2025-02-24 15:49:00,97.11,31,0,2.5844,12.6,98.9189,1.2825,44.76,0,0,0,0
2025-07-02 12:27:00,16.38,1023,1,-3.3356,981.6,14.1721,1.5647,18.0,0,1,1,3
2025-05-17 18:20:00,76.69,497,0,0.391,532.8,76.6862,0.3251,111.67,22,0,0,1
2025-07-13 00:54:00,2.3,1023,1,1.1098,1016.4,2.9489,0.4737,18.13,0,1,1,3
2025-04-05 07:30:00,50.08,607,0,0.7504,550.2,49.8395,0.9276,130.37,46,0,0,1
2025-11-24 02:08:00,48.24,532,0,-0.2368,529.4,48.4009,0.411,111.92,50,0,0,1
2025-07-01 07:55:00,54.97,500,0,0.567,530.0,54.6079,0.9434,118.83,64,0,1,1
2025-05-17 11:23:00,71.57,605,0,-0.5351,601.2,71.3145,0.2189,206.52,40,0,0,1
2025-07-05 09:29:00,53.08,492,0,0.5816,471.0,53.9392,0.8363,41.49,0,0,1,1
2025-02-24 15:55:00,91.9,6,0,-0.7569,23.4,91.297,0.4449,44.76,0,0,0,0
2025-05-14 01:03:00,44.6,636,0,-3.9698,679.2,42.9595,1.6915,109.45,40,0,0,2
2025-07-02 12:40:00,18.64,1023,1,0.017,1023.0,17.12,2.1598,18.0,0,1,1,3
2025-05-13 09:38:00,41.25,855,0,2.4271,826.2,43.4471,1.7133,9.39,0,0,0,2
