timestamp,distance_cm,rain_analog,float_status,rise_rate_cm_per_min,rain_trend_5min,distance_rolling_mean_3min,distance_rolling_std_3min,cumulative_rain_30min,time_since_rain_start,emergency_flag,season_flag,risk_label
2025-07-11 21:51:00,40.17,628,0,1.7796,615.8,41.9334,1.3642,51.47,6,0,1,2
2025-04-12 19:29:00,69.24,528,0,2.9755,498.6,72.1381,2.4414,50.31,28,0,0,1
2024-07-01 13:14:00,94.41,91,0,-1.0265,99.0,93.9044,0.4191,19.5,13,0,1,0
2024-07-02 08:10:00,65.21,305,0,-0.3654,303.2,65.9154,1.2607,57.15,11,0,1,1
2024-07-02 03:17:00,58.24,590,0,-1.5288,587.4,57.2018,0.7314,163.28,17,0,1,1
2025-04-19 15:05:00,67.15,509,0,2.7547,527.4,69.3989,1.6658,125.8,39,0,0,1
2025-11-24 01:58:00,50.1,504,0,1.4264,509.4,52.6353,2.635,22.57,40,0,0,1
2025-03-20 16:09:00,103.12,206,0,0.1668,219.4,102.4845,1.0201,81.18,23,0,0,0
2024-07-01 08:18:00,101.92,299,0,-0.71,288.4,101.1946,0.6003,66.18,14,0,1,0
2025-05-14 01:01:00,43.64,689,0,1.2358,700.2,44.6382,0.7327,88.53,38,0,0,2
2025-05-14 01:13:00,29.59,656,0,3.7018,656.4,32.8722,2.5309,228.86,50,0,0,2
2025-08-19 13:02:00,26.04,855,0,2.3543,855.0,28.1542,1.6365,159.59,66,0,1,2
2024-07-01 09:00:00,121.98,273,0,-0.5032,273.0,121.6426,0.2372,0.0,0,0,1,0
2024-07-01 17:14:00,94.63,92,0,-1.2412,94.2,92.8211,1.7507,15.22,12,0,1,0
2025-01-05 00:38:00,122.89,0,0,0.3825,0.0,123.0647,0.1578,15.02,0,0,0,0
2024-07-02 21:07:00,6.4,850,1,-0.9595,861.6,4.8362,1.5885,42.5,3,1,1,3
2025-10-01 11:20:00,127.79,215,0,-1.3852,181.6,126.652,0.848,62.21,60,0,0,0
2025-09-24 14:13:00,35.81,842,0,0.4059,852.4,36.1856,0.2942,170.52,22,0,1,2
2024-07-02 23:12:00,9.82,1023,1,0.5455,1015.8,9.8921,0.3623,198.77,12,1,1,3
2025-08-02 10:50:00,9.44,978,1,1.6567,972.2,10.565,0.7927,6.54,0,1,1,3
2025-05-20 01:00:00,126.57,197,0,0.9928,214.2,127.3568,0.573,49.44,51,0,0,0
2024-07-02 17:00:00,29.09,790,0,0.1014,773.2,29.1549,0.0478,0.0,0,0,1,2
2024-07-01 00:07:00,96.45,133,0,1.3163,144.2,97.8095,1.1265,9.33,4,0,1,0
2025-06-01 09:18:00,61.71,610,0,-2.9957,571.8,59.6378,1.4691,49.52,50,0,1,1
2024-07-02 13:01:00,31.44,729,0,-1.4985,721.6,31.042,0.7901,12.15,1,0,1,2
2024-07-02 08:09:00,64.85,306,0,2.8382,302.4,66.275,1.1587,52.07,10,0,1,1
2025-01-05 00:34:00,123.8,0,0,4.3917,7.8,126.2173,1.8192,15.02,0,0,0,0
2025-05-13 09:41:00,42.17,842,0,-0.5149,849.4,41.496,0.6259,9.39,0,0,0,2
2025-10-22 06:54:00,72.52,509,0,1.3661,501.2,72.6874,1.1412,50.18,18,0,0,1
2025-06-05 06:00:00,112.72,300,0,0.8277,303.8,113.523,0.6418,23.65,0,0,1,0
2024-07-02 17:08:00,25.0,848,0,0.0,849.6,25.0,0.0,84.78,6,0,1,2
2024-07-01 11:08:00,112.8,129,0,0.1158,112.6,112.2393,0.8783,7.37,4,0,1,0
2024-07-01 13:17:00,96.41,82,0,-1.2751,89.4,95.3591,0.7836,23.75,16,0,1,0
2025-11-12 12:47:00,143.35,118,0,-0.2682,125.2,143.0303,0.2892,43.15,63,0,0,0
2025-07-02 12:29:00,18.13,1023,1,-0.3915,1019.4,17.4179,0.7478,18.0,0,1,1,3
2024-07-01 03:01:00,120.94,247,0,-0.6901,251.2,120.7079,0.321,0.0,0,0,1,0
2024-07-01 00:19:00,92.47,126,0,0.3654,125.0,92.4932,0.2698,35.45,16,0,1,0
2024-07-02 08:12:00,66.14,300,0,-1.5753,306.8,65.3044,0.6464,67.45,13,0,1,1
2025-07-11 22:10:00,33.91,781,0,-0.7347,785.8,32.871,0.9991,281.63,25,0,1,2
2025-11-24 11:17:00,48.51,449,0,3.7092,463.6,50.8268,1.6499,105.97,15,0,0,1
2024-07-02 07:07:00,50.0,585,0,0.0,582.0,51.0454,1.4785,67.58,7,0,1,1
2025-03-07 19:44:00,55.22,404,0,1.0985,403.4,56.1151,0.6626,52.06,28,0,0,1
2025-06-16 15:14:00,33.01,855,0,-0.2718,853.8,33.9631,1.5446,278.21,59,0,1,2
2025-04-12 19:42:00,63.4,507,0,0.3909,515.0,63.0449,0.7934,174.24,41,0,0,1
2024-07-01 19:07:00,94.84,154,0,1.3202,160.6,96.2927,1.2484,15.75,6,0,1,0
2024-07-01 17:06:00,95.83,51,0,0.8717,69.8,96.3781,0.3922,4.5,4,0,1,0
2025-10-20 08:07:00,95.57,79,0,-0.0547,59.4,95.9175,0.5259,43.51,0,0,0,0
2025-09-06 07:23:00,23.0,642,0,0.0,616.6,23.0,0.0,1.78,0,0,1,2
2025-07-22 20:07:00,25.21,825,0,-2.2144,811.0,24.2705,0.9331,247.32,68,0,1,2
2024-07-01 20:13:00,67.87,588,0,1.3244,584.6,69.2873,1.2012,131.6,14,0,1,1
2025-07-05 09:31:00,50.15,494,0,3.4131,483.0,52.2617,1.5091,41.49,0,0,1,1
2024-07-01 16:04:00,117.9,191,0,0.6045,180.0,117.9289,0.4623,6.08,2,0,1,0
2025-11-24 02:05:00,49.36,537,0,4.1202,534.0,51.6459,1.7129,86.08,47,0,0,1
2025-07-01 07:58:00,58.22,537,0,-0.1463,526.0,57.488,0.9335,145.45,67,0,1,1
2025-08-02 10:56:00,6.98,1023,1,-0.6149,1023.0,6.4064,0.4468,6.54,0,1,1,3
2025-07-13 00:55:00,1.17,1023,1,1.1252,1021.4,2.2912,0.9125,18.13,0,1,1,3
2024-07-01 14:19:00,95.08,120,0,0.3028,131.4,95.4136,0.2853,41.97,18,0,1,0
2025-12-21 18:04:00,126.89,162,0,0.5024,152.4,127.0392,0.2491,64.0,46,0,0,0
2024-07-01 15:14:00,88.26,198,0,1.4016,195.0,89.7783,1.2926,36.05,11,0,1,0
2024-07-01 21:02:00,53.33,534,0,-0.6737,538.4,53.0699,0.2982,0.0,0,0,1,1
2024-07-01 06:01:00,109.06,161,0,-3.6838,153.8,106.785,1.6261,0.0,0,0,1,0
2024-07-02 21:12:00,10.92,888,1,-1.8752,880.0,8.8952,1.7187,115.83,8,1,1,3
2025-06-01 09:32:00,64.14,610,0,-0.4651,610.0,63.7697,0.2752,191.05,64,0,1,1
2024-07-01 05:15:00,104.96,143,0,-2.0334,135.2,102.7328,1.8998,33.55,15,0,1,0
2025-03-20 16:20:00,96.74,141,0,1.3183,148.8,98.0173,1.0311,113.44,34,0,0,0
2024-07-02 16:19:00,38.46,846,0,0.1219,849.2,37.9578,0.8004,212.2,15,0,1,2
2024-07-02 20:01:00,36.42,773,0,0.3999,757.6,36.7304,0.2273,25.48,2,0,1,2
2024-07-02 16:09:00,39.89,850,0,0.1283,848.6,40.0857,0.1966,70.72,5,0,1,2
2025-02-24 15:49:00,97.11,31,0,2.5844,12.6,98.9189,1.2825,44.76,0,0,0,0
2024-07-01 10:03:00,119.0,117,0,-0.3995,107.2,119.3619,0.8082,0.0,0,0,1,0
2024-07-01 08:12:00,101.53,299,0,1.8737,294.0,102.8693,0.9515,37.35,8,0,1,0
2025-06-13 02:05:00,101.93,237,0,3.8348,222.8,105.0295,2.2883,59.6,47,0,1,0
2024-07-01 09:13:00,122.72,299,0,-1.326,295.0,121.7323,0.7059,60.47,13,0,1,0
2024-07-01 06:17:00,98.89,299,0,2.8007,282.0,100.627,1.2372,57.95,14,0,1,0
2025-10-16 01:52:00,69.97,593,0,0.0191,568.4,69.6846,0.4243,16.27,0,0,0,1
2025-10-16 01:46:00,73.89,510,0,-3.1762,506.2,71.3787,1.8448,16.27,0,0,0,1
2025-04-05 07:40:00,48.99,610,0,-0.3307,603.4,48.8494,0.1382,238.93,56,0,0,1
2024-07-02 03:01:00,54.15,563,0,1.5362,572.4,55.4054,0.9316,9.38,1,0,1,1
2025-10-16 01:49:00,70.83,553,0,2.1158,540.8,72.2387,0.996,16.27,0,0,0,1
2024-07-02 18:08:00,44.2,850,0,-0.7474,850.0,43.0624,1.1213,112.68,8,0,1,2
2024-07-02 00:07:00,61.16,554,0,0.8161,580.8,62.0594,0.7744,48.4,5,0,1,1
2025-03-07 19:48:00,58.99,405,0,-2.916,414.8,57.0008,1.4099,81.38,32,0,0,1
2024-07-01 09:01:00,122.4,276,0,-0.4249,273.6,121.952,0.3793,4.6,1,0,1,0
2025-12-21 17:59:00,125.51,127,0,-0.1492,114.4,124.8051,0.8898,51.37,41,0,0,0
2025-10-22 07:05:00,64.06,573,0,0.293,565.4,64.7695,0.8039,161.07,29,0,0,1
2024-07-01 15:08:00,94.1,189,0,0.9244,196.4,94.7487,0.4634,16.37,5,0,1,0
2024-07-01 18:03:00,102.59,123,0,-0.6947,104.2,101.9647,0.4819,7.13,4,0,1,0
2024-07-01 00:11:00,95.35,131,0,1.6078,128.2,96.7154,1.03,17.8,8,0,1,0
2025-04-19 14:59:00,70.56,497,0,0.9896,505.8,69.9317,1.6417,65.36,33,0,0,1
2025-12-25 10:52:00,127.52,129,0,-2.2473,107.8,125.7666,1.2738,56.23,21,0,0,0
2024-07-01 13:00:00,94.45,103,0,-0.3778,83.8,94.1992,0.1781,0.0,0,0,1,0
2024-07-02 13:03:00,31.29,720,0,0.8237,723.8,31.6116,0.358,36.23,3,0,1,2
2025-08-10 08:09:00,23.97,740,0,-0.3901,690.8,24.4742,0.9954,54.11,42,0,1,2
2025-08-19 13:03:00,24.68,855,0,1.3586,855.0,26.3723,1.5338,174.06,67,0,1,2
2025-07-05 09:19:00,69.55,400,0,0.498,357.6,67.7792,2.8661,41.49,0,0,1,1
2025-12-21 18:10:00,128.54,143,0,-0.4414,162.4,128.3504,0.1847,83.42,52,0,0,0
2024-07-01 02:03:00,118.46,78,0,-0.019,88.4,119.0334,0.8218,4.37,3,0,1,0
2024-07-01 15:11:00,91.9,193,0,-1.4264,199.0,92.0301,1.3302,26.65,8,0,1,0
2024-07-01 23:12:00,67.27,519,0,-2.5954,510.4,64.9335,1.8163,66.05,8,0,1,1
2024-07-01 10:13:00,125.74,143,0,-1.9683,107.2,124.54,0.86,15.98,10,0,1,0
2024-07-02 23:14:00,8.76,1023,1,0.4327,1019.8,9.2601,0.4344,232.87,14,1,1,3
2024-07-01 04:12:00,125.05,260,0,1.1764,248.0,125.0026,1.0236,40.35,10,0,1,0
2025-03-18 05:28:00,60.64,341,0,-0.4406,339.4,60.8121,0.5802,41.79,0,0,0,1
2024-07-01 15:02:00,92.75,206,0,0.3916,207.2,92.2952,0.9349,0.0,0,0,1,0
2025-05-17 18:13:00,73.32,550,0,0.4505,535.6,74.8757,1.8935,44.31,15,0,0,1
2024-07-02 15:18:00,35.36,829,0,-0.6404,815.0,34.8755,0.3544,212.78,17,0,1,2
2025-04-16 02:10:00,125.23,202,0,-1.6949,185.0,124.8299,0.9374,70.21,47,0,0,0
2025-02-02 12:25:00,140.39,100,0,-3.2119,97.4,139.4346,1.6036,4.36,0,0,0,0
2024-07-02 19:06:00,25.0,720,0,0.4853,706.6,26.0255,1.1247,47.22,4,0,1,2
2025-04-12 19:34:00,69.39,568,0,0.1704,561.6,69.1794,0.4286,99.01,33,0,0,1
2025-06-16 15:13:00,32.74,849,0,3.404,853.8,35.4878,2.0317,263.29,58,0,1,2
2025-06-01 09:17:00,58.72,573,0,-0.2286,566.2,58.3495,0.3679,40.61,49,0,1,1
2024-07-02 06:11:00,57.38,579,0,0.9686,567.4,57.0978,1.1476,99.6,11,0,1,1
2025-07-05 09:30:00,53.56,487,0,-0.4771,475.6,53.4342,0.2531,41.49,0,0,1,1
2025-02-24 15:38:00,99.59,0,0,-0.6393,6.8,98.7076,0.8416,44.76,0,0,0,0
2025-07-02 12:24:00,13.96,942,1,0.9813,901.0,14.827,0.6636,18.0,0,1,1,3
2025-09-06 07:20:00,24.44,611,0,-1.4413,601.2,23.6543,0.5959,1.78,0,0,1,2
2024-07-01 02:12:00,115.3,105,0,0.2295,97.4,115.5201,0.1797,17.82,12,0,1,0
2024-07-02 00:03:00,59.6,598,0,0.5005,560.8,59.5593,0.4639,9.97,1,0,1,1
2025-07-01 08:00:00,60.82,572,0,1.2949,549.0,60.3864,1.6206,167.04,69,0,1,1
2025-07-13 00:57:00,1.0,1023,1,0.0,1023.0,1.0571,0.0807,18.13,0,1,1,3
2024-07-02 06:07:00,56.16,557,0,1.432,538.4,57.6525,1.2441,61.6,7,0,1,1
2024-07-01 01:02:00,102.23,119,0,0.8964,120.6,102.7231,0.3722,5.68,3,0,1,0
2025-06-12 10:43:00,69.61,351,0,-0.1194,347.6,70.2092,0.9295,44.93,62,0,1,1
2024-07-02 11:12:00,37.86,843,0,0.9226,846.2,37.8756,0.7322,112.47,8,0,1,2
2025-05-13 09:38:00,41.25,855,0,2.4271,826.2,43.4471,1.7133,9.39,0,0,0,2
2025-11-12 12:37:00,138.87,82,0,3.6899,36.2,141.0514,1.5815,23.8,53,0,0,0
2025-07-02 12:26:00,13.05,1023,1,0.033,956.6,13.3646,0.4228,18.0,0,1,1,3
2024-07-01 08:03:00,102.42,241,0,-0.4609,227.2,101.6509,0.789,0.0,0,0,1,0
2024-07-01 12:06:00,121.91,65,0,-0.0138,71.0,122.6467,1.0579,2.27,2,0,1,0
2024-07-02 18:04:00,40.87,850,0,-1.1351,832.0,40.4539,0.5116,56.02,4,0,1,2
2024-07-01 01:01:00,103.12,110,0,-0.3048,123.0,102.8109,0.2585,3.7,2,0,1,0
2025-05-17 18:30:00,79.44,453,0,-1.8128,440.8,77.6674,1.4351,194.96,32,0,0,1
2025-11-24 11:13:00,55.24,495,0,-0.3068,480.4,54.6601,0.6201,73.44,11,0,0,1
2024-07-01 23:05:00,56.43,459,0,0.0714,442.2,56.4135,0.0825,7.65,1,0,1,1
2024-07-01 21:14:00,55.32,600,0,0.3272,599.0,55.3393,0.2462,118.82,12,0,1,1
2024-07-01 08:00:00,101.52,220,0,0.4931,216.8,101.8451,0.2324,0.0,0,0,1,0
2024-07-01 00:03:00,101.44,161,0,0.7827,152.4,102.2276,0.6421,0.0,0,0,1,0
2024-07-02 04:03:00,69.81,418,0,-0.8027,419.2,69.4176,0.3279,20.92,3,0,1,1
2024-07-02 07:03:00,51.9,575,0,0.0226,573.6,52.1452,0.3265,28.67,3,0,1,1
2024-07-01 00:18:00,92.83,126,0,-0.6595,129.2,93.0019,0.7525,33.35,15,0,1,0
2025-09-06 07:09:00,23.0,605,0,0.228,619.0,23.6397,0.7492,1.78,0,0,1,2
2025-02-02 12:39:00,152.04,55,0,0.7495,39.6,152.1652,0.4671,4.36,0,0,0,0
2024-07-01 01:08:00,101.42,150,0,-0.8909,140.2,101.299,0.5829,19.57,9,0,1,0
2025-09-27 08:16:00,1.0,902,1,0.0,911.4,1.0,0.0,34.53,0,1,1,3
2025-04-16 01:59:00,127.33,143,0,0.9665,124.4,127.5258,0.5704,39.22,36,0,0,0
2024-07-01 01:18:00,98.93,187,0,1.0543,193.6,99.0697,0.6967,50.88,19,0,1,0
2024-07-02 20:07:00,36.86,838,0,-0.3839,816.4,35.9182,1.074,106.63,8,0,1,2
2025-08-10 08:24:00,23.0,855,0,0.517,855.0,23.3874,0.2789,256.02,57,0,1,2
2024-07-03 01:12:00,8.72,1023,1,-0.0634,1008.4,8.6001,0.131,147.98,9,1,1,3
2024-07-02 00:13:00,60.29,578,0,1.0818,582.8,61.3005,0.7919,106.37,11,0,1,1
2025-03-18 05:36:00,65.19,359,0,0.8706,347.4,65.6292,0.3555,41.79,0,0,0,1
2024-07-01 00:05:00,99.21,139,0,2.2965,151.8,100.7194,1.0679,4.68,2,0,1,0
2024-07-02 19:19:00,25.0,842,0,0.0,839.6,25.0,0.0,218.7,17,0,1,2
2024-07-02 06:13:00,53.52,577,0,0.6342,575.6,55.0179,1.6869,118.95,13,0,1,1
2025-01-02 03:58:00,137.08,218,0,0.3524,221.2,136.615,0.916,35.42,57,0,0,0
2024-07-01 09:14:00,121.59,297,0,1.1303,298.6,121.8969,0.5845,65.42,14,0,1,0
2024-07-02 12:02:00,33.51,733,0,-0.7898,727.4,33.2072,0.3497,12.22,1,0,1,2
2025-03-07 19:47:00,56.08,427,0,-0.1446,413.8,55.6903,0.4485,73.8,31,0,0,1
2024-07-02 13:14:00,25.0,783,0,0.0,788.2,25.5853,0.8277,177.6,14,0,1,2
2025-03-18 05:27:00,60.2,354,0,1.3905,334.2,60.3537,0.9554,41.79,0,0,0,1
2025-07-22 20:00:00,23.0,782,0,0.0,744.8,23.0,0.0,156.55,61,0,1,2
2025-02-02 12:27:00,141.25,79,0,-1.5508,96.8,140.4479,0.6345,4.36,0,0,0,0
2025-04-05 07:26:00,51.62,485,0,-0.2895,485.2,51.6267,0.24,89.9,42,0,0,1
2025-02-02 12:26:00,139.7,87,0,0.6851,101.0,139.0887,1.3812,4.36,0,0,0,0
2025-04-16 02:14:00,128.45,188,0,0.7348,196.8,129.2192,0.6447,81.68,51,0,0,0
2024-07-01 04:03:00,121.53,249,0,0.206,241.6,121.6868,0.111,4.15,1,0,1,0
2025-06-13 02:00:00,110.34,195,0,-1.4567,213.6,110.1192,0.3213,40.67,42,0,1,0
2025-07-13 01:02:00,1.0,1023,1,0.0,1023.0,1.0,0.0,18.13,0,1,1,3
2024-07-01 12:05:00,121.89,71,0,2.2509,70.0,123.797,1.4354,1.18,1,0,1,0
2025-03-18 05:29:00,62.53,349,0,-1.8887,342.0,61.1251,1.0103,41.79,0,0,0,1
2025-01-27 20:41:00,129.21,25,0,-2.3967,21.0,127.5514,1.1741,32.52,28,0,0,0
2025-09-24 14:18:00,40.83,855,0,0.5491,848.4,41.2556,0.3084,237.6,27,0,1,2
2024-07-01 04:07:00,125.74,231,0,-1.7389,236.2,124.5905,0.8099,19.68,5,0,1,0
2024-07-02 13:17:00,25.0,793,0,0.0,785.0,25.0,0.0,216.82,17,0,1,2
2025-09-27 08:08:00,1.16,1023,1,2.1425,1023.0,3.2532,1.6911,34.53,0,1,1,3
2024-07-01 09:02:00,119.55,266,0,2.8486,272.2,121.3118,1.2547,9.03,2,0,1,0
2024-07-02 08:16:00,65.57,305,0,0.1711,302.4,65.9344,0.3944,87.65,17,0,1,1
2025-04-12 19:31:00,68.86,551,0,0.9667,523.4,69.3105,0.3979,69.98,30,0,0,1
2024-07-02 12:03:00,32.04,733,0,1.4639,729.0,32.7551,0.5982,24.43,2,0,1,2
2025-03-11 22:40:00,142.32,150,0,-1.0736,185.6,140.7071,1.5875,93.85,73,0,0,0
2024-07-01 07:02:00,96.4,129,0,-0.5957,141.4,96.4038,0.4894,0.0,0,0,1,0
2024-07-01 22:18:00,54.65,447,0,1.3151,436.4,55.4036,0.5542,127.28,17,0,1,1
2025-06-01 09:28:00,66.37,610,0,1.0277,607.6,67.9217,1.5204,146.49,60,0,1,1
2024-07-01 07:07:00,89.95,120,0,1.7745,137.4,91.1435,0.8459,9.25,4,0,1,0
2025-12-25 11:01:00,130.53,180,0,2.0596,159.8,131.3066,0.914,80.7,30,0,0,0
2024-07-01 12:07:00,122.37,50,0,-0.4684,66.8,122.0571,0.2241,3.1,3,0,1,0
2025-06-13 02:11:00,98.91,305,0,-0.736,301.0,98.9592,0.6648,89.43,53,0,1,0
2024-07-02 13:00:00,29.94,728,0,1.8099,719.2,31.1458,0.8532,0.0,0,0,1,2
2025-06-15 02:30:00,28.07,779,0,2.2966,761.2,30.6567,2.236,40.07,0,0,1,2
2025-05-17 11:07:00,64.84,610,0,-1.6585,604.2,63.0277,1.5463,44.3,24,0,0,1
2025-10-01 11:17:00,121.64,160,0,2.4332,145.8,123.2785,1.1594,51.52,57,0,0,0
2024-07-02 02:12:00,56.15,471,0,-0.75,462.2,55.7564,0.3069,87.37,12,0,1,1
2025-05-20 00:56:00,127.63,217,0,-0.3502,180.2,127.281,0.2788,34.28,47,0,0,0
2025-03-11 22:31:00,137.24,137,0,1.2297,141.4,137.8673,0.5025,66.37,64,0,0,0
2024-07-01 19:16:00,94.43,220,0,0.863,205.8,95.2955,0.7118,43.57,15,0,1,0
2024-07-02 19:08:00,25.94,713,0,-0.9428,708.4,25.3143,0.4444,70.88,6,0,1,2
2024-07-01 23:18:00,63.01,551,0,0.4576,526.8,63.5901,0.535,118.23,14,0,1,1
2024-07-02 14:10:00,33.66,850,0,-0.0023,848.2,34.0612,0.5685,124.13,9,0,1,2
2025-10-01 11:23:00,128.9,186,0,-0.2177,192.4,128.7936,0.0893,72.43,63,0,0,0
2024-07-02 06:15:00,51.59,579,0,2.351,580.2,53.0192,1.0235,138.3,15,0,1,1
2024-07-01 05:18:00,104.05,140,0,0.29,142.0,104.4991,0.4469,40.6,18,0,1,0
2024-07-02 18:05:00,40.4,850,0,0.4696,842.2,40.3332,0.4657,70.18,5,0,1,2
2024-07-01 08:06:00,99.97,261,0,0.0467,243.8,100.1811,0.2673,8.43,2,0,1,0
2024-07-01 15:06:00,95.13,196,0,0.7573,203.2,95.5776,0.3246,10.07,3,0,1,0
2024-07-01 17:05:00,96.7,66,0,-0.0862,78.0,96.4788,0.2506,3.65,3,0,1,0
2024-07-02 05:02:00,61.91,551,0,-0.4321,520.0,61.2476,0.6514,0.0,0,0,1,1
2024-07-01 14:07:00,97.58,134,0,-0.586,133.4,97.1467,0.3145,13.53,6,0,1,0
2024-07-02 12:13:00,25.0,829,0,0.0,811.8,25.5084,0.719,155.37,12,0,1,2
2025-04-05 07:37:00,50.46,599,0,-2.4595,604.0,48.8198,1.1594,206.3,53,0,0,1
2025-04-16 02:11:00,126.57,197,0,-1.3446,189.4,125.1134,1.2436,73.0,48,0,0,0
2024-07-01 02:02:00,118.44,88,0,1.7527,91.4,119.759,0.9481,3.07,2,0,1,0
2024-07-02 08:18:00,65.34,317,0,0.2878,307.8,65.5118,0.1256,98.1,19,0,1,1
2024-07-02 11:10:00,36.99,850,0,-0.6391,844.4,36.5142,0.3398,84.25,6,0,1,2
2024-07-01 12:10:00,119.59,46,0,1.3304,49.6,120.8333,0.9858,5.32,6,0,1,0
2025-02-12 09:14:00,109.48,279,0,1.314,274.8,112.7925,3.7953,9.76,0,0,0,0
2025-02-02 12:43:00,154.7,0,0,0.3008,24.6,154.8997,0.1418,4.36,0,0,0,0
2025-11-24 01:57:00,51.53,514,0,2.6623,510.8,52.9352,2.3675,14.59,39,0,0,1
2024-07-01 04:02:00,121.74,237,0,0.0507,240.6,121.5689,0.2767,0.0,0,0,1,0
2024-07-01 13:04:00,92.37,78,0,2.2149,91.2,94.6492,1.891,4.23,3,0,1,0
2025-03-11 22:36:00,140.46,191,0,-0.9973,191.6,140.0401,0.4232,82.65,69,0,0,0
2025-01-05 00:29:00,125.22,35,0,1.7375,26.8,127.0041,1.4731,15.02,0,0,0,0
2024-07-01 09:06:00,121.56,256,0,0.2815,266.4,121.1054,0.8436,26.8,6,0,1,0
2024-07-02 05:14:00,59.49,600,0,1.0221,591.4,60.1812,0.4897,117.42,12,0,1,1
2024-07-01 18:06:00,104.09,125,0,-0.5385,121.0,103.75,0.2407,13.4,7,0,1,0
2024-07-01 07:05:00,91.76,148,0,0.6572,138.4,92.4899,0.626,4.67,2,0,1,0
2025-11-12 12:31:00,142.92,14,0,0.1725,38.6,143.4771,1.7881,20.98,47,0,0,0
2024-07-01 18:07:00,104.44,115,0,-0.3489,122.8,104.0254,0.365,15.32,8,0,1,0
2025-09-27 08:17:00,1.07,936,1,-0.0712,913.6,1.0237,0.0335,34.53,0,1,1,3
2024-07-02 07:02:00,51.93,574,0,0.6811,573.6,52.6969,0.6695,19.08,2,0,1,1
2024-07-02 14:00:00,41.19,764,0,-2.4741,752.0,39.5389,1.1663,0.0,0,0,1,2
2024-07-02 09:11:00,50.0,598,0,0.0,583.0,50.0,0.0,87.38,9,0,1,1
2025-06-12 10:41:00,71.52,356,0,-0.6304,333.0,70.8715,0.5395,32.81,60,0,1,1
2024-07-01 02:11:00,115.53,104,0,0.2106,94.8,116.0146,0.5483,16.07,11,0,1,0
2025-07-13 01:06:00,1.0,1023,1,0.0568,1023.0,1.0189,0.0268,18.13,0,1,1,3
2024-07-02 20:11:00,33.92,850,0,1.4604,847.6,34.771,0.6187,163.3,12,0,1,2
2025-04-07 19:47:00,133.85,86,0,-1.9608,49.2,132.6209,0.8767,3.29,0,0,0,0
2024-07-02 05:11:00,60.58,577,0,0.7637,593.2,60.6038,0.5938,87.58,9,0,1,1
2024-07-02 06:00:00,60.76,493,0,-0.8155,489.8,60.2155,0.3844,0.0,0,0,1,1
2025-06-15 02:17:00,42.87,664,0,1.0477,651.4,43.7377,0.6493,40.07,0,0,1,2
2025-07-11 22:03:00,35.11,735,0,0.3147,701.8,35.7906,0.7536,187.08,18,0,1,2
2025-08-10 08:10:00,23.0,754,0,0.9744,714.0,23.5196,0.4004,67.4,43,0,1,2
2025-02-12 09:06:00,116.61,240,0,1.6497,248.6,118.5751,1.7455,9.76,0,0,0,0
2024-07-01 18:17:00,107.36,149,0,-1.7593,146.0,106.2561,0.7862,39.5,18,0,1,0
2025-05-17 11:12:00,68.69,610,0,-1.6102,610.0,67.2707,1.0939,90.08,29,0,0,1
2025-02-02 12:36:00,150.25,24,0,-1.6232,43.8,149.374,0.6694,4.36,0,0,0,0
2024-07-01 18:01:00,101.41,94,0,-0.2362,95.6,101.2783,0.0995,3.32,2,0,1,0
2024-07-02 01:01:00,59.71,300,0,0.4668,313.8,59.3264,0.8868,5.0,1,0,1,1
2024-07-03 01:19:00,10.39,1016,1,1.4814,1021.6,11.1071,0.6055,267.22,16,1,1,3
2025-05-20 00:58:00,127.93,223,0,-0.6762,202.8,127.6028,0.2765,41.67,49,0,0,0
2025-06-13 02:07:00,100.03,287,0,-1.6773,245.4,100.104,1.4627,68.9,49,0,1,0
2025-06-15 02:28:00,33.53,767,0,3.0979,740.6,35.3445,1.3203,40.07,0,0,1,2
2024-07-01 02:07:00,116.08,92,0,2.6433,79.6,118.0843,1.4438,9.7,7,0,1,0
2024-07-02 21:00:00,5.42,868,1,0.6228,876.8,5.8317,0.2936,0.0,0,1,1,3
2025-03-11 22:23:00,138.59,126,0,-1.1953,126.0,138.4621,0.7465,47.62,56,0,0,0
2025-05-14 01:00:00,44.88,688,0,0.5094,706.2,45.7184,0.8507,73.78,37,0,0,2
2025-05-17 11:14:00,71.59,610,0,0.1798,610.0,70.6864,1.4107,112.62,31,0,0,1
2024-07-02 11:05:00,37.35,833,0,-0.7053,819.2,37.2098,0.4156,13.88,1,0,1,2
2025-03-18 05:33:00,65.29,345,0,0.0079,345.2,64.8611,0.6074,41.79,0,0,0,1
2024-07-01 09:17:00,121.06,299,0,1.9829,298.0,122.5211,1.0498,80.32,17,0,1,0
2024-07-02 14:05:00,39.47,815,0,1.8475,796.0,40.7537,0.9137,53.45,4,0,1,2
2024-07-01 17:18:00,94.89,145,0,-0.621,124.0,94.2378,0.5444,24.02,16,0,1,0
2024-07-03 01:03:00,6.13,935,1,-1.3761,944.0,6.0116,0.9764,0.0,0,1,1,3
2024-07-01 00:00:00,101.35,142,0,0.5076,142.0,101.6851,0.2393,0.0,0,0,1,0
2024-07-02 12:07:00,30.06,756,0,-0.3419,753.4,30.1019,0.3299,75.0,6,0,1,2
2025-02-24 15:46:00,102.04,0,0,2.416,20.6,104.9614,2.6174,44.76,0,0,0,0
